Population,Household Income,Per Capita Income,Poverty Count,Poverty Rate
12926.0,99602.0,43426.0,667.0,5.160142348754448
3339.0,98185.0,67843.0,171.0,5.121293800539084
22377.0,107587.0,60003.0,817.0,3.6510702953925906
2777.0,91094.0,42303.0,136.0,4.897371263953907
5164.0,111336.0,51182.0,247.0,4.783113865220759
2855.0,74421.0,42572.0,124.0,4.343257443082312
18247.0,108167.0,53379.0,525.0,2.877185290732723
111.0,-666666666.0,31695.0,0.0,0.0
6420.0,110250.0,47978.0,155.0,2.4143302180685358
35063.0,60655.0,33810.0,3589.0,10.235861164190172
25307.0,54422.0,31383.0,2804.0,11.079938356976331
3275.0,111579.0,48017.0,240.0,7.32824427480916
233.0,-666666666.0,41692.0,63.0,27.03862660944206
46747.0,63914.0,35992.0,4838.0,10.349327229554838
39166.0,84784.0,43736.0,2439.0,6.227340039830465
14701.0,91435.0,43045.0,802.0,5.455411196517244
372.0,107589.0,29387.0,0.0,0.0
19766.0,109631.0,47991.0,754.0,3.814631184862896
2771.0,76406.0,33321.0,244.0,8.805485384337784
16782.0,116959.0,52043.0,628.0,3.7421046359194374
7737.0,78898.0,46418.0,188.0,2.4298823833527208
6750.0,86250.0,39077.0,185.0,2.740740740740741
24325.0,97188.0,43243.0,864.0,3.551901336073998
10162.0,74185.0,44026.0,481.0,4.733320212556583
13981.0,109538.0,51784.0,454.0,3.247264144195694
12972.0,104316.0,42695.0,253.0,1.950354609929078
9732.0,90417.0,42891.0,369.0,3.7916152897657214
9391.0,88433.0,49280.0,680.0,7.24097540198062
1127.0,75625.0,39168.0,42.0,3.7267080745341614
11248.0,112733.0,53815.0,505.0,4.489687055476529
16579.0,75550.0,35974.0,774.0,4.668556607756801
41282.0,89250.0,45642.0,2179.0,5.278329538297563
19675.0,90324.0,45690.0,1491.0,7.578144853875476
33473.0,90187.0,41231.0,1194.0,3.5670540435574942
45051.0,77181.0,40338.0,1834.0,4.070941821491199
6944.0,95833.0,58711.0,542.0,7.805299539170507
2649.0,52297.0,52809.0,585.0,22.083805209513024
51905.0,38614.0,26755.0,11877.0,22.8821886138137
28254.0,59407.0,33256.0,2687.0,9.51015785375522
41546.0,40427.0,20956.0,8961.0,21.568863428488903
27546.0,72072.0,33563.0,2117.0,7.685326363174327
19407.0,51136.0,29312.0,3405.0,17.545215643839853
55044.0,55299.0,27968.0,6869.0,12.479107622992515
14653.0,83945.0,46276.0,1003.0,6.845014672763257
19176.0,72943.0,35034.0,1269.0,6.617647058823529
15799.0,26712.0,16885.0,6409.0,40.565858598645484
5526.0,109844.0,51192.0,166.0,3.0039811798769454
8907.0,138320.0,54109.0,432.0,4.8501178848097
29363.0,35934.0,21730.0,6897.0,23.48874433811259
24744.0,43580.0,23528.0,6547.0,26.458939540898804
47642.0,55304.0,26462.0,6350.0,13.328575626548004
8802.0,39874.0,16130.0,1940.0,22.04044535332879
14115.0,33536.0,15714.0,4190.0,29.684732554020545
22920.0,43867.0,22740.0,3797.0,16.566317626527052
36455.0,115346.0,49030.0,702.0,1.925661774790838
7607.0,136786.0,66658.0,325.0,4.272380701985014
34510.0,81576.0,38392.0,1933.0,5.601274992755723
18019.0,58897.0,31544.0,2318.0,12.864198901159886
2839.0,12036.0,11937.0,1397.0,49.20746741810497
25950.0,37362.0,17962.0,7172.0,27.63776493256262
25995.0,45663.0,22153.0,4421.0,17.007116753221773
15016.0,41022.0,20257.0,3993.0,26.59163558870538
28654.0,52074.0,28304.0,5521.0,19.26781601172611
10803.0,28855.0,15760.0,3572.0,33.06488938257891
9748.0,102617.0,41285.0,309.0,3.1698810012310217
16696.0,87045.0,35565.0,859.0,5.144944896981313
1164.0,64531.0,41197.0,59.0,5.0687285223367695
3436.0,91359.0,45621.0,208.0,6.053550640279394
1681.0,102250.0,64829.0,55.0,3.271861986912552
1772.0,93333.0,47486.0,92.0,5.191873589164786
1014.0,94073.0,35588.0,0.0,0.0
2820.0,96157.0,39225.0,280.0,9.929078014184396
2160.0,58917.0,38912.0,225.0,10.416666666666666
369.0,93000.0,45411.0,41.0,11.11111111111111
5667.0,83686.0,48285.0,295.0,5.205576142579848
7654.0,105179.0,46936.0,392.0,5.1215050953749675
1998.0,88929.0,47261.0,26.0,1.3013013013013013
31713.0,63368.0,34569.0,3132.0,9.876076057137452
26285.0,83080.0,39697.0,1415.0,5.383298459197261
1391.0,96875.0,61217.0,29.0,2.0848310567936736
1487.0,64573.0,41101.0,40.0,2.6899798251513114
8205.0,66349.0,31452.0,242.0,2.9494210847044484
2314.0,82409.0,33644.0,85.0,3.673292999135696
2231.0,119167.0,84768.0,55.0,2.465262214253698
3735.0,112756.0,71076.0,23.0,0.6157965194109772
679.0,81719.0,39422.0,16.0,2.3564064801178204
9574.0,67329.0,34455.0,541.0,5.6507207019009815
7869.0,67181.0,32848.0,653.0,8.298386071927817
35044.0,61340.0,31083.0,3385.0,9.65928546969524
5526.0,104205.0,44988.0,260.0,4.705030763662686
1295.0,91033.0,99729.0,91.0,7.027027027027027
1074.0,93274.0,51794.0,107.0,9.962756052141527
13758.0,97043.0,44844.0,587.0,4.266608518680041
1043.0,80972.0,62985.0,47.0,4.506232023010546
9686.0,82923.0,48084.0,522.0,5.389221556886228
19543.0,97416.0,45192.0,548.0,2.8040730696413037
17170.0,113131.0,48394.0,641.0,3.7332556785090274
7140.0,144583.0,79396.0,432.0,6.050420168067227
52101.0,58073.0,27353.0,7632.0,14.648471238555882
32349.0,89196.0,41505.0,1799.0,5.561222912609354
14091.0,104402.0,47982.0,477.0,3.385139450713221
21742.0,208848.0,105928.0,811.0,3.730107625793395
35254.0,140313.0,67526.0,1310.0,3.715890395416123
21980.0,103250.0,46813.0,1238.0,5.632393084622384
25433.0,107086.0,96181.0,1864.0,7.329060669209295
14830.0,140924.0,99452.0,1113.0,7.505057316250843
20357.0,174677.0,111515.0,743.0,3.6498501743871885
17804.0,88591.0,47262.0,1288.0,7.234329364187823
26831.0,93887.0,49149.0,1784.0,6.6490253810890385
3709.0,136189.0,101004.0,118.0,3.18145052574818
31777.0,66075.0,33499.0,4212.0,13.254869874437487
8166.0,78295.0,43625.0,689.0,8.437423463139849
6.0,-666666666.0,5033.0,0.0,0.0
7518.0,217361.0,110159.0,372.0,4.948124501197127
25231.0,151250.0,78360.0,590.0,2.338393246403234
8094.0,207500.0,96341.0,318.0,3.9288361749444034
28120.0,178421.0,108398.0,1179.0,4.192745376955903
10369.0,219868.0,95534.0,274.0,2.6424920435914747
4264.0,186488.0,102116.0,137.0,3.2129455909943716
9249.0,129871.0,66021.0,291.0,3.1462860849821603
18673.0,180677.0,82458.0,650.0,3.4809618165265355
7048.0,72218.0,66086.0,889.0,12.613507377979568
69362.0,70553.0,41741.0,8472.0,12.214180675297714
14527.0,203861.0,95409.0,431.0,2.9668892407241687
20411.0,116567.0,58593.0,808.0,3.958649747685072
8902.0,78371.0,41016.0,841.0,9.447315210065154
8368.0,87227.0,46401.0,396.0,4.732313575525812
18244.0,68426.0,23827.0,756.0,4.143828107871081
66719.0,56701.0,30115.0,10479.0,15.706170656035013
48892.0,74961.0,34830.0,3935.0,8.048351468542911
7584.0,107417.0,44601.0,30.0,0.39556962025316456
15350.0,109888.0,51615.0,694.0,4.521172638436482
25712.0,114096.0,58920.0,1004.0,3.9047915370255133
24040.0,73892.0,27898.0,3082.0,12.820299500831947
12638.0,115926.0,51017.0,230.0,1.8199082133248932
24861.0,67799.0,41520.0,2930.0,11.785527533083947
41692.0,56285.0,23749.0,5651.0,13.554159071284658
11475.0,86472.0,41064.0,465.0,4.052287581699346
26934.0,93005.0,40849.0,1240.0,4.603846439444569
5195.0,96339.0,39220.0,748.0,14.398460057747835
23972.0,122848.0,51157.0,534.0,2.2275988653429
36304.0,41322.0,22980.0,5922.0,16.31225209343323
28922.0,42335.0,23175.0,6242.0,21.58218657077657
12165.0,103505.0,60494.0,835.0,6.863953966296753
2071.0,198750.0,96765.0,21.0,1.0140028971511348
14422.0,56057.0,27388.0,2161.0,14.984052142559978
7648.0,132292.0,50993.0,154.0,2.0135983263598325
37077.0,76623.0,46942.0,4208.0,11.349354046983304
31890.0,54037.0,25698.0,5614.0,17.604264659767953
4365.0,79063.0,45836.0,198.0,4.536082474226804
7791.0,195714.0,79998.0,295.0,3.786420228468746
18667.0,61084.0,28229.0,2916.0,15.621149622328172
54117.0,127523.0,81074.0,5469.0,10.105881700759465
15877.0,74481.0,38300.0,1217.0,7.665176040813756
42443.0,63222.0,25544.0,4794.0,11.295148787785973
8235.0,108281.0,48728.0,654.0,7.941712204007286
9308.0,82626.0,35235.0,368.0,3.9535883111302104
10707.0,92075.0,36505.0,331.0,3.0914355094797794
43727.0,66166.0,28504.0,4445.0,10.16534406659501
29955.0,153381.0,68599.0,678.0,2.2633950926389583
24543.0,125036.0,57752.0,1332.0,5.427209387605427
7283.0,104786.0,61235.0,336.0,4.613483454620349
26323.0,97920.0,56767.0,2666.0,10.1280249211716
12689.0,191449.0,84760.0,408.0,3.2153834029474346
13893.0,110745.0,55491.0,387.0,2.7855754696609805
10732.0,162798.0,75027.0,378.0,3.522176667909057
4309.0,175556.0,84741.0,149.0,3.4578788582037596
63438.0,57269.0,26522.0,9923.0,15.642044200636843
30644.0,38506.0,21693.0,7270.0,23.724056911630335
47609.0,93954.0,46849.0,3536.0,7.427167132264908
29889.0,90355.0,42145.0,1335.0,4.466526146742949
71097.0,34958.0,16113.0,23370.0,32.87058525676189
11701.0,62648.0,32445.0,1197.0,10.22989488077942
5004.0,114229.0,51201.0,223.0,4.4564348521183055
15982.0,154429.0,70545.0,357.0,2.233762983356276
46270.0,57959.0,24802.0,8180.0,17.67884158201859
12793.0,67664.0,29768.0,2138.0,16.71226451965919
14031.0,72440.0,24519.0,1992.0,14.197134915544153
4150.0,81912.0,30904.0,174.0,4.192771084337349
29471.0,69932.0,33858.0,2324.0,7.885718163618472
15595.0,100000.0,45839.0,777.0,4.982366142994549
17751.0,103205.0,40797.0,424.0,2.388597825474621
5907.0,110208.0,60398.0,221.0,3.7413238530556967
6133.0,122434.0,68926.0,204.0,3.3262677319419534
18622.0,93787.0,45956.0,1178.0,6.325851143808399
21937.0,73218.0,37489.0,2076.0,9.463463554724894
6268.0,89419.0,40476.0,176.0,2.807913209955329
9433.0,77400.0,38743.0,1081.0,11.459768896427436
2783.0,59700.0,26333.0,318.0,11.426518145885735
8350.0,102283.0,41728.0,514.0,6.155688622754491
24339.0,117765.0,56722.0,712.0,2.9253461522659108
2437.0,76389.0,37196.0,95.0,3.8982355354944604
13097.0,250001.0,114691.0,159.0,1.2140184775139344
16503.0,121637.0,56570.0,1551.0,9.398291219778223
24106.0,91250.0,36046.0,865.0,3.5883182610138555
17528.0,110547.0,56006.0,888.0,5.066179826563213
5214.0,116615.0,48393.0,123.0,2.3590333716915994
55393.0,81359.0,34879.0,3263.0,5.890636000938747
14268.0,84841.0,57538.0,1641.0,11.501261564339782
69954.0,43407.0,21287.0,15982.0,22.846441947565545
3305.0,50299.0,27487.0,287.0,8.683812405446293
30591.0,159923.0,77890.0,807.0,2.638030793370599
6907.0,129405.0,61555.0,186.0,2.6929202258578253
65078.0,51509.0,27671.0,13584.0,20.87341344233074
19279.0,99883.0,47623.0,1276.0,6.618600549821049
19511.0,80196.0,34906.0,1405.0,7.2010660652965
12986.0,24353.0,16428.0,4274.0,32.912367164638844
32610.0,27859.0,16511.0,11425.0,35.03526525605643
51398.0,36547.0,19430.0,12586.0,24.487334137515077
53323.0,45227.0,20802.0,10777.0,20.21079084072539
33140.0,37421.0,19528.0,8467.0,25.549185274592638
37797.0,30779.0,16457.0,11121.0,29.422970076990236
21993.0,25192.0,15369.0,8990.0,40.87664256808985
36344.0,67782.0,30292.0,3515.0,9.67147259520141
28722.0,94128.0,42854.0,1459.0,5.0797298238284245
54715.0,39734.0,20806.0,12551.0,22.9388650278717
26016.0,35765.0,21592.0,5836.0,22.432349323493234
13698.0,26326.0,12011.0,3359.0,24.52182800408819
27005.0,44655.0,18652.0,4396.0,16.27846695056471
41820.0,44867.0,19997.0,6817.0,16.30081300813008
21746.0,52480.0,26114.0,2568.0,11.809068334406328
13709.0,67300.0,32858.0,1030.0,7.5133124224961705
22069.0,65717.0,27707.0,2327.0,10.544202274683945
28010.0,43429.0,16341.0,5750.0,20.528382720456978
32499.0,46572.0,22618.0,6122.0,18.837502692390537
42861.0,113898.0,71744.0,4076.0,9.509810783696134
43290.0,45870.0,24422.0,9045.0,20.893970893970895
66229.0,49453.0,24930.0,14432.0,21.79105829772456
55298.0,51197.0,27412.0,11891.0,21.50349018047669
44317.0,59744.0,29663.0,7659.0,17.282307015366563
13378.0,147357.0,75204.0,2060.0,15.398415308715801
420.0,189750.0,169031.0,27.0,6.428571428571429
6820.0,151875.0,65020.0,205.0,3.005865102639296
8053.0,80872.0,36841.0,581.0,7.214702595306097
17779.0,113281.0,52730.0,562.0,3.1610326790033185
20293.0,76907.0,30531.0,1555.0,7.662740846597349
33447.0,109747.0,45216.0,1288.0,3.85086853828445
5521.0,59477.0,31020.0,497.0,9.001992392682485
10953.0,155458.0,78710.0,348.0,3.177211722815667
2267.0,128438.0,42663.0,98.0,4.322893692104103
8654.0,85225.0,43014.0,431.0,4.980355904783915
5248.0,80614.0,29393.0,439.0,8.365091463414634
7351.0,90412.0,39655.0,602.0,8.189361991565773
6466.0,86250.0,37434.0,226.0,3.4952056913083824
4162.0,176518.0,74605.0,1.0,0.024026910139356077
27066.0,79302.0,39538.0,1659.0,6.129461316781201
26581.0,107215.0,50354.0,901.0,3.38963921598134
7336.0,105313.0,47062.0,301.0,4.103053435114504
2790.0,124500.0,56868.0,72.0,2.5806451612903225
13145.0,112944.0,47755.0,400.0,3.0429821224800304
11537.0,106035.0,46505.0,426.0,3.6924677125769265
2500.0,84167.0,36182.0,125.0,5.0
4270.0,104236.0,44994.0,94.0,2.201405152224824
11205.0,92952.0,38925.0,609.0,5.435073627844712
11229.0,91060.0,52681.0,650.0,5.788583132959301
15076.0,137331.0,63599.0,359.0,2.381268240912709
25568.0,162201.0,76090.0,1107.0,4.329630788485607
11962.0,162443.0,69832.0,308.0,2.574820264169871
12328.0,115399.0,44166.0,289.0,2.3442569759896172
4238.0,100602.0,51946.0,314.0,7.409155261915998
11632.0,176455.0,88495.0,113.0,0.9714580467675378
3400.0,96176.0,41506.0,63.0,1.8529411764705883
18643.0,84676.0,36767.0,1186.0,6.361637075577965
6559.0,88223.0,38957.0,386.0,5.885043451745693
9985.0,115591.0,48094.0,434.0,4.346519779669504
6743.0,85545.0,48400.0,335.0,4.968115082307579
55154.0,108092.0,47922.0,2347.0,4.255357725640932
16632.0,100963.0,40492.0,631.0,3.793891293891294
17231.0,147463.0,71211.0,380.0,2.2053276072195462
0.0,-666666666.0,-666666666.0,0.0,
32749.0,26691.0,14833.0,11418.0,34.865186723258724
16719.0,52292.0,21630.0,3118.0,18.649440756026078
18559.0,40368.0,16689.0,5279.0,28.44442049679401
11122.0,58125.0,22680.0,1947.0,17.50584427261284
2673.0,26198.0,17758.0,971.0,36.32622521511411
19065.0,93675.0,40134.0,965.0,5.061631261473905
22959.0,77128.0,33778.0,2482.0,10.810575373491877
10829.0,97729.0,37767.0,646.0,5.965463108320251
12794.0,39665.0,15867.0,3405.0,26.61403783023292
20358.0,39951.0,18373.0,4816.0,23.65654779447883
19890.0,30902.0,14064.0,7287.0,36.63650075414781
13026.0,35397.0,18721.0,4268.0,32.76523875326271
44673.0,59277.0,32723.0,6214.0,13.909967989613413
8437.0,79356.0,32399.0,792.0,9.38722294654498
12205.0,87800.0,40143.0,760.0,6.22695616550594
9191.0,89744.0,46372.0,946.0,10.292677619410293
2661.0,66094.0,30607.0,268.0,10.07140172867343
9789.0,86100.0,43162.0,562.0,5.741138012054347
108.0,-666666666.0,19383.0,21.0,19.444444444444443
1489.0,118068.0,84215.0,140.0,9.402283411685696
27694.0,90962.0,35353.0,1637.0,5.911027659420813
8702.0,130815.0,57003.0,223.0,2.562629280625144
8811.0,136250.0,61319.0,244.0,2.7692656906140054
5031.0,149271.0,78516.0,152.0,3.0212681375472075
17882.0,94617.0,41346.0,675.0,3.7747455541885695
7668.0,111536.0,39338.0,361.0,4.7078768909754825
28412.0,80489.0,48283.0,2657.0,9.351682387723496
5532.0,134904.0,66004.0,119.0,2.151120751988431
4819.0,127188.0,57769.0,470.0,9.753060800996057
3473.0,170417.0,64300.0,35.0,1.0077742585660812
10520.0,124844.0,48917.0,618.0,5.8745247148288975
10942.0,61341.0,32691.0,1227.0,11.213672089197587
24805.0,57188.0,27919.0,3241.0,13.065914130215683
8440.0,120060.0,57181.0,716.0,8.483412322274882
16760.0,84025.0,40102.0,1057.0,6.306682577565632
5471.0,93925.0,42186.0,322.0,5.885578504843721
5864.0,125417.0,65141.0,195.0,3.32537517053206
8222.0,137583.0,58725.0,109.0,1.3257115057163706
20697.0,64538.0,31306.0,2275.0,10.991931197758129
26919.0,105114.0,42160.0,669.0,2.485233478212415
8905.0,106875.0,52662.0,185.0,2.077484559236384
11369.0,66690.0,30951.0,1049.0,9.22684492919342
13070.0,72191.0,34699.0,1139.0,8.71461361897475
11648.0,123590.0,50049.0,564.0,4.842032967032967
5677.0,78333.0,35512.0,333.0,5.865774176501674
14076.0,94177.0,39946.0,886.0,6.294401818698494
40977.0,106411.0,45910.0,2536.0,6.1888376406276695
14882.0,153906.0,71998.0,629.0,4.226582448595619
27300.0,119748.0,59705.0,1495.0,5.476190476190476
9354.0,128203.0,51849.0,107.0,1.1438956596108616
5868.0,161250.0,82266.0,85.0,1.4485344239945468
23874.0,84520.0,46621.0,2132.0,8.930216972438636
4051.0,122321.0,55346.0,42.0,1.0367810417180943
54.0,-666666666.0,19033.0,12.0,22.22222222222222
6015.0,158264.0,64598.0,205.0,3.408146300914381
1617.0,137625.0,73623.0,14.0,0.8658008658008658
38580.0,60869.0,36999.0,7245.0,18.779160186625194
8733.0,91012.0,54464.0,491.0,5.622351998167869
1814.0,78323.0,69976.0,67.0,3.693495038588754
7552.0,102542.0,37765.0,326.0,4.316737288135593
21155.0,92414.0,47973.0,1763.0,8.333727251240841
4262.0,61209.0,51586.0,506.0,11.872360394181136
3039.0,68350.0,33334.0,193.0,6.350773280684436
10147.0,166706.0,71108.0,517.0,5.095102000591308
749.0,77778.0,62738.0,48.0,6.408544726301735
21245.0,79868.0,46076.0,1514.0,7.126382678277242
44337.0,106678.0,49555.0,1475.0,3.3267925209193225
7758.0,77128.0,38629.0,1256.0,16.189739623614333
55497.0,86037.0,41667.0,4369.0,7.872497612483557
17389.0,98194.0,38250.0,955.0,5.4919776870435335
38492.0,102961.0,39559.0,1572.0,4.083965499324535
4900.0,60817.0,50159.0,350.0,7.142857142857143
16729.0,152294.0,70536.0,650.0,3.88546834837707
12738.0,54092.0,30864.0,2533.0,19.88538232061548
18939.0,66782.0,31573.0,1919.0,10.132530756639738
3909.0,91042.0,39044.0,134.0,3.427986697365055
6193.0,132222.0,49022.0,191.0,3.0841272404327467
5917.0,144250.0,75491.0,197.0,3.329389893527125
31038.0,55038.0,32915.0,5452.0,17.565564791545846
18576.0,144588.0,58321.0,312.0,1.6795865633074936
31092.0,99825.0,45939.0,1409.0,4.531712337578798
27139.0,113676.0,49395.0,1117.0,4.115848041563801
3237.0,110380.0,64206.0,134.0,4.13963546493667
19837.0,145118.0,57947.0,287.0,1.4467913494984121
38073.0,64774.0,35715.0,4032.0,10.590182018753447
5977.0,90192.0,41065.0,303.0,5.069432825832357
2943.0,60000.0,58884.0,217.0,7.373428474345905
5738.0,107571.0,44513.0,396.0,6.901359358661555
4275.0,92879.0,37658.0,327.0,7.649122807017544
8803.0,138917.0,94680.0,372.0,4.225832102692264
8250.0,77500.0,50910.0,481.0,5.83030303030303
7944.0,100000.0,39617.0,329.0,4.141490433031218
25484.0,69028.0,27722.0,2721.0,10.677287709935646
3609.0,84904.0,33640.0,224.0,6.206705458575783
46.0,-666666666.0,12304.0,38.0,82.6086956521739
9465.0,106515.0,47044.0,233.0,2.461701003697834
633.0,70156.0,31609.0,53.0,8.372827804107425
7747.0,60938.0,32326.0,375.0,4.8405834516587065
9165.0,91903.0,42090.0,390.0,4.25531914893617
5915.0,81569.0,39356.0,368.0,6.2214708368554525
4118.0,69688.0,32423.0,224.0,5.439533754249636
15197.0,77375.0,41595.0,1048.0,6.896097914061986
6745.0,124659.0,57755.0,184.0,2.7279466271312085
4037.0,86944.0,40469.0,210.0,5.201882586078772
103.0,-666666666.0,27882.0,0.0,0.0
18180.0,116273.0,54150.0,565.0,3.1078107810781077
11972.0,107128.0,53717.0,693.0,5.788506515202139
3403.0,107757.0,42795.0,93.0,2.732882750514252
30028.0,77931.0,39174.0,2111.0,7.0301052351138935
97.0,-666666666.0,59587.0,0.0,0.0
11797.0,78694.0,39184.0,506.0,4.289226074425701
46.0,207969.0,44522.0,0.0,0.0
1593.0,108836.0,40725.0,178.0,11.173885750156936
4910.0,78472.0,41921.0,353.0,7.189409368635438
9142.0,87212.0,42821.0,411.0,4.495733975060162
6032.0,91164.0,37053.0,570.0,9.449602122015914
36.0,101250.0,52194.0,0.0,0.0
3881.0,92792.0,42908.0,134.0,3.4527183715537233
13232.0,154135.0,55915.0,323.0,2.4410519951632406
4524.0,91563.0,56752.0,43.0,0.9504862953138815
3270.0,56016.0,34822.0,396.0,12.110091743119266
25654.0,82716.0,38998.0,2120.0,8.263818507835035
4213.0,85720.0,35995.0,262.0,6.2188464277237125
1959.0,118654.0,47578.0,116.0,5.921388463501787
22525.0,102712.0,45309.0,630.0,2.796892341842397
25769.0,126290.0,57608.0,730.0,2.8328611898016995
30.0,-666666666.0,9680.0,0.0,0.0
20459.0,131813.0,56293.0,385.0,1.8818124052984018
8205.0,90613.0,37907.0,375.0,4.570383912248629
10518.0,124854.0,50722.0,283.0,2.6906255942194335
786.0,106481.0,39370.0,10.0,1.272264631043257
240.0,132054.0,51017.0,0.0,0.0
6.0,-666666666.0,25133.0,0.0,0.0
14910.0,90304.0,38690.0,917.0,6.150234741784038
10544.0,79222.0,35589.0,667.0,6.325872534142641
23557.0,128097.0,81398.0,1148.0,4.873286072080486
26953.0,135365.0,71936.0,889.0,3.298334137201796
7754.0,104328.0,70402.0,474.0,6.112973948929585
12574.0,146674.0,63635.0,487.0,3.873071417210116
7753.0,150246.0,81148.0,306.0,3.946859280278602
7.0,-666666666.0,,0.0,0.0
4024.0,106458.0,52243.0,127.0,3.1560636182902586
19360.0,173929.0,86168.0,398.0,2.0557851239669422
8435.0,138328.0,70790.0,341.0,4.042679312388856
3193.0,186571.0,116644.0,95.0,2.9752583777012216
10197.0,122843.0,65677.0,718.0,7.0412866529371385
3326.0,142542.0,75183.0,213.0,6.404088995790739
1717.0,150250.0,78423.0,89.0,5.18345952242283
230.0,-666666666.0,62263.0,8.0,3.4782608695652173
11241.0,121769.0,50398.0,497.0,4.421314829641491
219.0,-666666666.0,8852.0,117.0,53.42465753424658
17242.0,128116.0,60070.0,907.0,5.260410625217492
9059.0,171571.0,87445.0,333.0,3.6759024174853736
3251.0,152750.0,65830.0,4.0,0.12303906490310673
19117.0,120095.0,53362.0,647.0,3.3844222419835748
45023.0,114844.0,66515.0,2709.0,6.01692468293983
0.0,-666666666.0,-666666666.0,0.0,
168.0,233750.0,115429.0,0.0,0.0
12316.0,146776.0,62988.0,424.0,3.4426761935693406
608.0,116019.0,71147.0,0.0,0.0
567.0,74063.0,42702.0,0.0,0.0
541.0,130913.0,73921.0,0.0,0.0
2186.0,122716.0,59533.0,38.0,1.738334858188472
9060.0,112534.0,51214.0,205.0,2.2626931567328916
869.0,68750.0,29040.0,40.0,4.602991944764097
22946.0,78812.0,36896.0,2509.0,10.934367645777042
29892.0,122591.0,58074.0,881.0,2.947276863374816
12495.0,87885.0,33514.0,746.0,5.970388155262105
23606.0,70564.0,33806.0,1959.0,8.298737609082437
365.0,67750.0,51416.0,0.0,0.0
5144.0,70152.0,34655.0,319.0,6.201399688958009
6923.0,82047.0,62552.0,512.0,7.3956377293081035
12824.0,81354.0,36175.0,767.0,5.980973175296319
11354.0,64085.0,31038.0,1308.0,11.520169103399683
23.0,-666666666.0,,0.0,0.0
40040.0,71865.0,31919.0,3248.0,8.111888111888112
659.0,107838.0,35635.0,34.0,5.159332321699544
19837.0,65531.0,26695.0,2453.0,12.365781116096183
33531.0,74626.0,33896.0,2446.0,7.294742178879246
1007.0,95809.0,39707.0,33.0,3.2770605759682225
2663.0,85519.0,33959.0,141.0,5.294780322944048
44394.0,50262.0,26138.0,5866.0,13.213497319457584
9210.0,89770.0,46246.0,188.0,2.041259500542888
371.0,28785.0,19944.0,57.0,15.36388140161725
2177.0,84625.0,38758.0,99.0,4.547542489664676
4861.0,70255.0,30908.0,498.0,10.24480559555647
20656.0,67875.0,27462.0,4014.0,19.432610379550734
4212.0,55435.0,31762.0,352.0,8.35707502374169
13339.0,52136.0,24170.0,1526.0,11.440137941374916
11482.0,49713.0,24676.0,2322.0,20.22295767287929
16036.0,111939.0,62142.0,550.0,3.429782988276378
18508.0,91362.0,42044.0,940.0,5.078884806570132
7678.0,88667.0,45380.0,357.0,4.649648345923418
5971.0,97051.0,50600.0,448.0,7.502930832356389
24033.0,71798.0,34630.0,2104.0,8.754629051720551
67.0,49583.0,45455.0,0.0,0.0
115.0,68676.0,21190.0,0.0,0.0
1001.0,110500.0,36344.0,146.0,14.585414585414586
219.0,-666666666.0,39237.0,0.0,0.0
29392.0,85164.0,45584.0,1803.0,6.134322264561786
2846.0,63494.0,29329.0,611.0,21.46872803935348
31549.0,70929.0,28466.0,2807.0,8.897270911914799
12309.0,84347.0,42721.0,884.0,7.181736940450077
5678.0,55250.0,27017.0,749.0,13.191264529764002
24841.0,75981.0,38129.0,1698.0,6.8354736121734225
10357.0,79032.0,38700.0,808.0,7.801486917060925
18940.0,57460.0,32023.0,1797.0,9.487856388595565
45489.0,94395.0,45247.0,1984.0,4.361493987557432
41795.0,92826.0,48398.0,2275.0,5.443234836702955
27454.0,112267.0,52382.0,565.0,2.057987907044511
4831.0,158359.0,53407.0,191.0,3.9536327882426
20893.0,132713.0,66698.0,583.0,2.7904082707126787
5676.0,73211.0,31844.0,546.0,9.619450317124736
24349.0,79475.0,35806.0,1585.0,6.5095075773132365
2957.0,144258.0,44960.0,55.0,1.8599932363882312
16272.0,125926.0,49709.0,503.0,3.0911996066863323
3068.0,62545.0,26384.0,255.0,8.3116036505867
156.0,-666666666.0,12510.0,0.0,0.0
7296.0,68307.0,33125.0,737.0,10.101425438596491
8700.0,49303.0,25355.0,1727.0,19.850574712643677
1610.0,78239.0,39008.0,138.0,8.571428571428571
7166.0,58574.0,32083.0,799.0,11.149874406921574
12608.0,49176.0,24138.0,2465.0,19.551078680203045
12458.0,62417.0,34673.0,1277.0,10.25044148338417
9415.0,74492.0,33736.0,850.0,9.028146574614976
327.0,66346.0,26569.0,9.0,2.7522935779816513
248.0,193583.0,57857.0,0.0,0.0
17.0,-666666666.0,22365.0,5.0,29.41176470588235
28894.0,79486.0,34858.0,1882.0,6.513463002699522
19258.0,97602.0,41761.0,1173.0,6.090975179146329
8360.0,61210.0,27153.0,886.0,10.598086124401913
10353.0,42357.0,26064.0,2652.0,25.61576354679803
37112.0,97452.0,42424.0,1063.0,2.8643026514334986
49421.0,83694.0,34036.0,4326.0,8.753363954594201
9684.0,69783.0,33861.0,800.0,8.261049153242462
7003.0,72652.0,31707.0,632.0,9.024703698414966
20424.0,111318.0,42235.0,1080.0,5.287896592244419
7947.0,78609.0,39394.0,276.0,3.4730086825217064
24764.0,63832.0,33111.0,1798.0,7.260539492812146
24153.0,77303.0,38237.0,1310.0,5.423756883202914
